Province.State,Country.Region,DateCode,ReportTime,Confirmed,Deaths,Recovered,Existing
"",Germany,X1.29.20,2020-01-29T06:00:00Z,4,0,0,4
"",Germany,X1.30.20,2020-01-30T06:00:00Z,4,0,0,4
"",Germany,X1.31.20,2020-01-31T06:00:00Z,5,0,0,5
"",Germany,X2.1.20,2020-02-01T06:00:00Z,8,0,0,8
"",Germany,X2.10.20,2020-02-10T06:00:00Z,14,0,0,14
"",Germany,X2.11.20,2020-02-11T06:00:00Z,16,0,0,16
"",Germany,X2.12.20,2020-02-12T06:00:00Z,16,0,0,16
"",Germany,X2.13.20,2020-02-13T06:00:00Z,16,0,1,15
"",Germany,X2.14.20,2020-02-14T06:00:00Z,16,0,1,15
"",Germany,X2.15.20,2020-02-15T06:00:00Z,16,0,1,15
"",Germany,X2.16.20,2020-02-16T06:00:00Z,16,0,1,15
"",Germany,X2.17.20,2020-02-17T06:00:00Z,16,0,1,15
"",Germany,X2.18.20,2020-02-18T06:00:00Z,16,0,12,4
"",Germany,X2.19.20,2020-02-19T06:00:00Z,16,0,12,4
"",Germany,X2.2.20,2020-02-02T06:00:00Z,10,0,0,10
"",Germany,X2.20.20,2020-02-20T06:00:00Z,16,0,12,4
"",Germany,X2.21.20,2020-02-21T06:00:00Z,16,0,14,2
"",Germany,X2.22.20,2020-02-22T06:00:00Z,16,0,14,2
"",Germany,X2.23.20,2020-02-23T06:00:00Z,16,0,14,2
"",Germany,X2.24.20,2020-02-24T06:00:00Z,16,0,14,2
"",Germany,X2.25.20,2020-02-25T06:00:00Z,17,0,14,3
"",Germany,X2.26.20,2020-02-26T06:00:00Z,27,0,15,12
"",Germany,X2.27.20,2020-02-27T06:00:00Z,46,0,16,30
"",Germany,X2.28.20,2020-02-28T06:00:00Z,48,0,16,32
"",Germany,X2.29.20,2020-02-29T06:00:00Z,79,0,16,63
"",Germany,X2.3.20,2020-02-03T06:00:00Z,12,0,0,12
"",Germany,X2.4.20,2020-02-04T06:00:00Z,12,0,0,12
"",Germany,X2.5.20,2020-02-05T06:00:00Z,12,0,0,12
"",Germany,X2.6.20,2020-02-06T06:00:00Z,12,0,0,12
"",Germany,X2.7.20,2020-02-07T06:00:00Z,13,0,0,13
"",Germany,X2.8.20,2020-02-08T06:00:00Z,13,0,0,13
"",Germany,X2.9.20,2020-02-09T06:00:00Z,14,0,0,14
"",Germany,X3.1.20,2020-03-01T06:00:00Z,130,0,16,114
"",Germany,X3.10.20,2020-03-10T05:00:00Z,1457,2,18,1437
"",Germany,X3.11.20,2020-03-11T05:00:00Z,1908,3,25,1880
"",Germany,X3.2.20,2020-03-02T06:00:00Z,159,0,16,143
"",Germany,X3.3.20,2020-03-03T06:00:00Z,196,0,16,180
"",Germany,X3.4.20,2020-03-04T06:00:00Z,262,0,16,246
"",Germany,X3.5.20,2020-03-05T06:00:00Z,482,0,16,466
"",Germany,X3.6.20,2020-03-06T06:00:00Z,670,0,17,653
"",Germany,X3.7.20,2020-03-07T06:00:00Z,799,0,18,781
"",Germany,X3.8.20,2020-03-08T06:00:00Z,1040,0,18,1022
"",Germany,X3.9.20,2020-03-09T05:00:00Z,1176,2,18,1156
"",Greece,X1.22.20,2020-01-22T06:00:00Z,0,0,0,0
"",Greece,X1.23.20,2020-01-23T06:00:00Z,0,0,0,0
"",Greece,X1.24.20,2020-01-24T06:00:00Z,0,0,0,0
"",Greece,X1.25.20,2020-01-25T06:00:00Z,0,0,0,0
"",Greece,X1.26.20,2020-01-26T06:00:00Z,0,0,0,0
"",Greece,X1.27.20,2020-01-27T06:00:00Z,0,0,0,0
"",Greece,X1.28.20,2020-01-28T06:00:00Z,0,0,0,0
"",Greece,X1.29.20,2020-01-29T06:00:00Z,0,0,0,0
"",Greece,X1.30.20,2020-01-30T06:00:00Z,0,0,0,0
"",Greece,X1.31.20,2020-01-31T06:00:00Z,0,0,0,0
"",Greece,X2.1.20,2020-02-01T06:00:00Z,0,0,0,0
"",Greece,X2.10.20,2020-02-10T06:00:00Z,0,0,0,0
"",Greece,X2.11.20,2020-02-11T06:00:00Z,0,0,0,0
"",Greece,X2.12.20,2020-02-12T06:00:00Z,0,0,0,0
"",Greece,X2.13.20,2020-02-13T06:00:00Z,0,0,0,0
"",Greece,X2.14.20,2020-02-14T06:00:00Z,0,0,0,0
"",Greece,X2.15.20,2020-02-15T06:00:00Z,0,0,0,0
"",Greece,X2.16.20,2020-02-16T06:00:00Z,0,0,0,0
"",Greece,X2.17.20,2020-02-17T06:00:00Z,0,0,0,0
"",Greece,X2.18.20,2020-02-18T06:00:00Z,0,0,0,0
"",Greece,X2.19.20,2020-02-19T06:00:00Z,0,0,0,0
"",Greece,X2.2.20,2020-02-02T06:00:00Z,0,0,0,0
"",Greece,X2.20.20,2020-02-20T06:00:00Z,0,0,0,0
"",Greece,X2.21.20,2020-02-21T06:00:00Z,0,0,0,0
"",Greece,X2.22.20,2020-02-22T06:00:00Z,0,0,0,0
"",Greece,X2.23.20,2020-02-23T06:00:00Z,0,0,0,0
"",Greece,X2.24.20,2020-02-24T06:00:00Z,0,0,0,0
"",Greece,X2.25.20,2020-02-25T06:00:00Z,0,0,0,0
"",Greece,X2.26.20,2020-02-26T06:00:00Z,1,0,0,1
"",Greece,X2.27.20,2020-02-27T06:00:00Z,3,0,0,3
"",Greece,X2.28.20,2020-02-28T06:00:00Z,4,0,0,4
"",Greece,X2.29.20,2020-02-29T06:00:00Z,4,0,0,4
"",Greece,X2.3.20,2020-02-03T06:00:00Z,0,0,0,0
"",Greece,X2.4.20,2020-02-04T06:00:00Z,0,0,0,0
"",Greece,X2.5.20,2020-02-05T06:00:00Z,0,0,0,0
"",Greece,X2.6.20,2020-02-06T06:00:00Z,0,0,0,0
"",Greece,X2.7.20,2020-02-07T06:00:00Z,0,0,0,0
"",Greece,X2.8.20,2020-02-08T06:00:00Z,0,0,0,0
"",Greece,X2.9.20,2020-02-09T06:00:00Z,0,0,0,0
"",Greece,X3.1.20,2020-03-01T06:00:00Z,7,0,0,7
"",Greece,X3.10.20,2020-03-10T05:00:00Z,89,0,0,89
"",Greece,X3.11.20,2020-03-11T05:00:00Z,99,1,0,98
"",Greece,X3.2.20,2020-03-02T06:00:00Z,7,0,0,7
"",Greece,X3.3.20,2020-03-03T06:00:00Z,7,0,0,7
"",Greece,X3.4.20,2020-03-04T06:00:00Z,9,0,0,9
"",Greece,X3.5.20,2020-03-05T06:00:00Z,31,0,0,31
"",Greece,X3.6.20,2020-03-06T06:00:00Z,45,0,0,45
"",Greece,X3.7.20,2020-03-07T06:00:00Z,46,0,0,46
"",Greece,X3.8.20,2020-03-08T06:00:00Z,73,0,0,73
"",Greece,X3.9.20,2020-03-09T05:00:00Z,73,0,0,73
"",Holy See,X1.22.20,2020-01-22T06:00:00Z,0,0,0,0
"",Holy See,X1.23.20,2020-01-23T06:00:00Z,0,0,0,0
"",Holy See,X1.24.20,2020-01-24T06:00:00Z,0,0,0,0
"",Holy See,X1.25.20,2020-01-25T06:00:00Z,0,0,0,0
"",Holy See,X1.26.20,2020-01-26T06:00:00Z,0,0,0,0
"",Holy See,X1.27.20,2020-01-27T06:00:00Z,0,0,0,0
"",Holy See,X1.28.20,2020-01-28T06:00:00Z,0,0,0,0
"",Holy See,X1.29.20,2020-01-29T06:00:00Z,0,0,0,0
"",Holy See,X1.30.20,2020-01-30T06:00:00Z,0,0,0,0
"",Holy See,X1.31.20,2020-01-31T06:00:00Z,0,0,0,0
"",Holy See,X2.1.20,2020-02-01T06:00:00Z,0,0,0,0
"",Holy See,X2.10.20,2020-02-10T06:00:00Z,0,0,0,0
"",Holy See,X2.11.20,2020-02-11T06:00:00Z,0,0,0,0
"",Holy See,X2.12.20,2020-02-12T06:00:00Z,0,0,0,0
"",Holy See,X2.13.20,2020-02-13T06:00:00Z,0,0,0,0
"",Holy See,X2.14.20,2020-02-14T06:00:00Z,0,0,0,0
"",Holy See,X2.15.20,2020-02-15T06:00:00Z,0,0,0,0
"",Holy See,X2.16.20,2020-02-16T06:00:00Z,0,0,0,0
"",Holy See,X2.17.20,2020-02-17T06:00:00Z,0,0,0,0
"",Holy See,X2.18.20,2020-02-18T06:00:00Z,0,0,0,0
"",Holy See,X2.19.20,2020-02-19T06:00:00Z,0,0,0,0
"",Holy See,X2.2.20,2020-02-02T06:00:00Z,0,0,0,0
"",Holy See,X2.20.20,2020-02-20T06:00:00Z,0,0,0,0
"",Holy See,X2.21.20,2020-02-21T06:00:00Z,0,0,0,0
"",Holy See,X2.22.20,2020-02-22T06:00:00Z,0,0,0,0
"",Holy See,X2.23.20,2020-02-23T06:00:00Z,0,0,0,0
"",Holy See,X2.24.20,2020-02-24T06:00:00Z,0,0,0,0
"",Holy See,X2.25.20,2020-02-25T06:00:00Z,0,0,0,0
"",Holy See,X2.26.20,2020-02-26T06:00:00Z,0,0,0,0
"",Holy See,X2.27.20,2020-02-27T06:00:00Z,0,0,0,0
"",Holy See,X2.28.20,2020-02-28T06:00:00Z,0,0,0,0
"",Holy See,X2.29.20,2020-02-29T06:00:00Z,0,0,0,0
"",Holy See,X2.3.20,2020-02-03T06:00:00Z,0,0,0,0
"",Holy See,X2.4.20,2020-02-04T06:00:00Z,0,0,0,0
"",Holy See,X2.5.20,2020-02-05T06:00:00Z,0,0,0,0
"",Holy See,X2.6.20,2020-02-06T06:00:00Z,0,0,0,0
"",Holy See,X2.7.20,2020-02-07T06:00:00Z,0,0,0,0
"",Holy See,X2.8.20,2020-02-08T06:00:00Z,0,0,0,0
"",Holy See,X2.9.20,2020-02-09T06:00:00Z,0,0,0,0
"",Holy See,X3.1.20,2020-03-01T06:00:00Z,0,0,0,0
"",Holy See,X3.10.20,2020-03-10T05:00:00Z,1,0,0,1
"",Holy See,X3.11.20,2020-03-11T05:00:00Z,1,0,0,1
"",Holy See,X3.2.20,2020-03-02T06:00:00Z,0,0,0,0
"",Holy See,X3.3.20,2020-03-03T06:00:00Z,0,0,0,0
"",Holy See,X3.4.20,2020-03-04T06:00:00Z,0,0,0,0
"",Holy See,X3.5.20,2020-03-05T06:00:00Z,0,0,0,0
"",Holy See,X3.6.20,2020-03-06T06:00:00Z,1,0,0,1
"",Holy See,X3.7.20,2020-03-07T06:00:00Z,1,0,0,1
"",Holy See,X3.8.20,2020-03-08T06:00:00Z,1,0,0,1
"",Holy See,X3.9.20,2020-03-09T05:00:00Z,1,0,0,1
"",Honduras,X1.22.20,2020-01-22T06:00:00Z,0,0,0,0
"",Honduras,X1.23.20,2020-01-23T06:00:00Z,0,0,0,0
"",Honduras,X1.24.20,2020-01-24T06:00:00Z,0,0,0,0
"",Honduras,X1.25.20,2020-01-25T06:00:00Z,0,0,0,0
"",Honduras,X1.26.20,2020-01-26T06:00:00Z,0,0,0,0
"",Honduras,X1.27.20,2020-01-27T06:00:00Z,0,0,0,0
"",Honduras,X1.28.20,2020-01-28T06:00:00Z,0,0,0,0
"",Honduras,X1.29.20,2020-01-29T06:00:00Z,0,0,0,0
"",Honduras,X1.30.20,2020-01-30T06:00:00Z,0,0,0,0
"",Honduras,X1.31.20,2020-01-31T06:00:00Z,0,0,0,0
"",Honduras,X2.1.20,2020-02-01T06:00:00Z,0,0,0,0
"",Honduras,X2.10.20,2020-02-10T06:00:00Z,0,0,0,0
"",Honduras,X2.11.20,2020-02-11T06:00:00Z,0,0,0,0
"",Honduras,X2.12.20,2020-02-12T06:00:00Z,0,0,0,0
"",Honduras,X2.13.20,2020-02-13T06:00:00Z,0,0,0,0
"",Honduras,X2.14.20,2020-02-14T06:00:00Z,0,0,0,0
"",Honduras,X2.15.20,2020-02-15T06:00:00Z,0,0,0,0
"",Honduras,X2.16.20,2020-02-16T06:00:00Z,0,0,0,0
"",Honduras,X2.17.20,2020-02-17T06:00:00Z,0,0,0,0
"",Honduras,X2.18.20,2020-02-18T06:00:00Z,0,0,0,0
"",Honduras,X2.19.20,2020-02-19T06:00:00Z,0,0,0,0
"",Honduras,X2.2.20,2020-02-02T06:00:00Z,0,0,0,0
"",Honduras,X2.20.20,2020-02-20T06:00:00Z,0,0,0,0
"",Honduras,X2.21.20,2020-02-21T06:00:00Z,0,0,0,0
"",Honduras,X2.22.20,2020-02-22T06:00:00Z,0,0,0,0
"",Honduras,X2.23.20,2020-02-23T06:00:00Z,0,0,0,0
"",Honduras,X2.24.20,2020-02-24T06:00:00Z,0,0,0,0
"",Honduras,X2.25.20,2020-02-25T06:00:00Z,0,0,0,0
"",Honduras,X2.26.20,2020-02-26T06:00:00Z,0,0,0,0
"",Honduras,X2.27.20,2020-02-27T06:00:00Z,0,0,0,0
"",Honduras,X2.28.20,2020-02-28T06:00:00Z,0,0,0,0
"",Honduras,X2.29.20,2020-02-29T06:00:00Z,0,0,0,0
"",Honduras,X2.3.20,2020-02-03T06:00:00Z,0,0,0,0
"",Honduras,X2.4.20,2020-02-04T06:00:00Z,0,0,0,0
"",Honduras,X2.5.20,2020-02-05T06:00:00Z,0,0,0,0
"",Honduras,X2.6.20,2020-02-06T06:00:00Z,0,0,0,0
"",Honduras,X2.7.20,2020-02-07T06:00:00Z,0,0,0,0
"",Honduras,X2.8.20,2020-02-08T06:00:00Z,0,0,0,0
"",Honduras,X2.9.20,2020-02-09T06:00:00Z,0,0,0,0
"",Honduras,X3.1.20,2020-03-01T06:00:00Z,0,0,0,0
"",Honduras,X3.10.20,2020-03-10T05:00:00Z,0,0,0,0
"",Honduras,X3.11.20,2020-03-11T05:00:00Z,2,0,0,2
"",Honduras,X3.2.20,2020-03-02T06:00:00Z,0,0,0,0
"",Honduras,X3.3.20,2020-03-03T06:00:00Z,0,0,0,0
"",Honduras,X3.4.20,2020-03-04T06:00:00Z,0,0,0,0
"",Honduras,X3.5.20,2020-03-05T06:00:00Z,0,0,0,0
"",Honduras,X3.6.20,2020-03-06T06:00:00Z,0,0,0,0
"",Honduras,X3.7.20,2020-03-07T06:00:00Z,0,0,0,0
"",Honduras,X3.8.20,2020-03-08T06:00:00Z,0,0,0,0
"",Honduras,X3.9.20,2020-03-09T05:00:00Z,0,0,0,0
"",Hungary,X1.22.20,2020-01-22T06:00:00Z,0,0,0,0
"",Hungary,X1.23.20,2020-01-23T06:00:00Z,0,0,0,0
"",Hungary,X1.24.20,2020-01-24T06:00:00Z,0,0,0,0
"",Hungary,X1.25.20,2020-01-25T06:00:00Z,0,0,0,0
"",Hungary,X1.26.20,2020-01-26T06:00:00Z,0,0,0,0
"",Hungary,X1.27.20,2020-01-27T06:00:00Z,0,0,0,0
"",Hungary,X1.28.20,2020-01-28T06:00:00Z,0,0,0,0
"",Hungary,X1.29.20,2020-01-29T06:00:00Z,0,0,0,0
"",Hungary,X1.30.20,2020-01-30T06:00:00Z,0,0,0,0
"",Hungary,X1.31.20,2020-01-31T06:00:00Z,0,0,0,0
"",Hungary,X2.1.20,2020-02-01T06:00:00Z,0,0,0,0
"",Hungary,X2.10.20,2020-02-10T06:00:00Z,0,0,0,0
"",Hungary,X2.11.20,2020-02-11T06:00:00Z,0,0,0,0
"",Hungary,X2.12.20,2020-02-12T06:00:00Z,0,0,0,0
"",Hungary,X2.13.20,2020-02-13T06:00:00Z,0,0,0,0
"",Hungary,X2.14.20,2020-02-14T06:00:00Z,0,0,0,0
"",Hungary,X2.15.20,2020-02-15T06:00:00Z,0,0,0,0
"",Hungary,X2.16.20,2020-02-16T06:00:00Z,0,0,0,0
"",Hungary,X2.17.20,2020-02-17T06:00:00Z,0,0,0,0
"",Hungary,X2.18.20,2020-02-18T06:00:00Z,0,0,0,0
"",Hungary,X2.19.20,2020-02-19T06:00:00Z,0,0,0,0
"",Hungary,X2.2.20,2020-02-02T06:00:00Z,0,0,0,0
"",Hungary,X2.20.20,2020-02-20T06:00:00Z,0,0,0,0
"",Hungary,X2.21.20,2020-02-21T06:00:00Z,0,0,0,0
"",Hungary,X2.22.20,2020-02-22T06:00:00Z,0,0,0,0
"",Hungary,X2.23.20,2020-02-23T06:00:00Z,0,0,0,0
"",Hungary,X2.24.20,2020-02-24T06:00:00Z,0,0,0,0
"",Hungary,X2.25.20,2020-02-25T06:00:00Z,0,0,0,0
"",Hungary,X2.26.20,2020-02-26T06:00:00Z,0,0,0,0
"",Hungary,X2.27.20,2020-02-27T06:00:00Z,0,0,0,0
"",Hungary,X2.28.20,2020-02-28T06:00:00Z,0,0,0,0
"",Hungary,X2.29.20,2020-02-29T06:00:00Z,0,0,0,0
"",Hungary,X2.3.20,2020-02-03T06:00:00Z,0,0,0,0
"",Hungary,X2.4.20,2020-02-04T06:00:00Z,0,0,0,0
"",Hungary,X2.5.20,2020-02-05T06:00:00Z,0,0,0,0
"",Hungary,X2.6.20,2020-02-06T06:00:00Z,0,0,0,0
"",Hungary,X2.7.20,2020-02-07T06:00:00Z,0,0,0,0
"",Hungary,X2.8.20,2020-02-08T06:00:00Z,0,0,0,0
"",Hungary,X2.9.20,2020-02-09T06:00:00Z,0,0,0,0
"",Hungary,X3.1.20,2020-03-01T06:00:00Z,0,0,0,0
"",Hungary,X3.10.20,2020-03-10T05:00:00Z,9,0,0,9
"",Hungary,X3.11.20,2020-03-11T05:00:00Z,13,0,0,13
"",Hungary,X3.2.20,2020-03-02T06:00:00Z,0,0,0,0
"",Hungary,X3.3.20,2020-03-03T06:00:00Z,0,0,0,0
"",Hungary,X3.4.20,2020-03-04T06:00:00Z,2,0,0,2
"",Hungary,X3.5.20,2020-03-05T06:00:00Z,2,0,0,2
"",Hungary,X3.6.20,2020-03-06T06:00:00Z,2,0,0,2
"",Hungary,X3.7.20,2020-03-07T06:00:00Z,4,0,0,4
"",Hungary,X3.8.20,2020-03-08T06:00:00Z,7,0,0,7
"",Hungary,X3.9.20,2020-03-09T05:00:00Z,9,0,0,9
"",Iceland,X1.22.20,2020-01-22T06:00:00Z,0,0,0,0
"",Iceland,X1.23.20,2020-01-23T06:00:00Z,0,0,0,0
"",Iceland,X1.24.20,2020-01-24T06:00:00Z,0,0,0,0
"",Iceland,X1.25.20,2020-01-25T06:00:00Z,0,0,0,0
"",Iceland,X1.26.20,2020-01-26T06:00:00Z,0,0,0,0
"",Iceland,X1.27.20,2020-01-27T06:00:00Z,0,0,0,0
"",Iceland,X1.28.20,2020-01-28T06:00:00Z,0,0,0,0
"",Iceland,X1.29.20,2020-01-29T06:00:00Z,0,0,0,0
"",Iceland,X1.30.20,2020-01-30T06:00:00Z,0,0,0,0
"",Iceland,X1.31.20,2020-01-31T06:00:00Z,0,0,0,0
"",Iceland,X2.1.20,2020-02-01T06:00:00Z,0,0,0,0
"",Iceland,X2.10.20,2020-02-10T06:00:00Z,0,0,0,0
"",Iceland,X2.11.20,2020-02-11T06:00:00Z,0,0,0,0
"",Iceland,X2.12.20,2020-02-12T06:00:00Z,0,0,0,0
"",Iceland,X2.13.20,2020-02-13T06:00:00Z,0,0,0,0
"",Iceland,X2.14.20,2020-02-14T06:00:00Z,0,0,0,0
"",Iceland,X2.15.20,2020-02-15T06:00:00Z,0,0,0,0
"",Iceland,X2.16.20,2020-02-16T06:00:00Z,0,0,0,0
"",Iceland,X2.17.20,2020-02-17T06:00:00Z,0,0,0,0
"",Iceland,X2.18.20,2020-02-18T06:00:00Z,0,0,0,0
"",Iceland,X2.19.20,2020-02-19T06:00:00Z,0,0,0,0
"",Iceland,X2.2.20,2020-02-02T06:00:00Z,0,0,0,0
"",Iceland,X2.20.20,2020-02-20T06:00:00Z,0,0,0,0
"",Iceland,X2.21.20,2020-02-21T06:00:00Z,0,0,0,0
"",Iceland,X2.22.20,2020-02-22T06:00:00Z,0,0,0,0
"",Iceland,X2.23.20,2020-02-23T06:00:00Z,0,0,0,0
"",Iceland,X2.24.20,2020-02-24T06:00:00Z,0,0,0,0
"",Iceland,X2.25.20,2020-02-25T06:00:00Z,0,0,0,0
"",Iceland,X2.26.20,2020-02-26T06:00:00Z,0,0,0,0
"",Iceland,X2.27.20,2020-02-27T06:00:00Z,0,0,0,0
"",Iceland,X2.28.20,2020-02-28T06:00:00Z,1,0,0,1
"",Iceland,X2.29.20,2020-02-29T06:00:00Z,1,0,0,1
"",Iceland,X2.3.20,2020-02-03T06:00:00Z,0,0,0,0
"",Iceland,X2.4.20,2020-02-04T06:00:00Z,0,0,0,0
"",Iceland,X2.5.20,2020-02-05T06:00:00Z,0,0,0,0
"",Iceland,X2.6.20,2020-02-06T06:00:00Z,0,0,0,0
"",Iceland,X2.7.20,2020-02-07T06:00:00Z,0,0,0,0
"",Iceland,X2.8.20,2020-02-08T06:00:00Z,0,0,0,0
"",Iceland,X2.9.20,2020-02-09T06:00:00Z,0,0,0,0
"",Iceland,X3.1.20,2020-03-01T06:00:00Z,3,0,0,3
"",Iceland,X3.10.20,2020-03-10T05:00:00Z,69,0,1,68
"",Iceland,X3.11.20,2020-03-11T05:00:00Z,85,0,1,84
"",Iceland,X3.2.20,2020-03-02T06:00:00Z,6,0,0,6
"",Iceland,X3.3.20,2020-03-03T06:00:00Z,11,0,0,11
"",Iceland,X3.4.20,2020-03-04T06:00:00Z,26,0,0,26
"",Iceland,X3.5.20,2020-03-05T06:00:00Z,34,0,0,34
"",Iceland,X3.6.20,2020-03-06T06:00:00Z,43,0,0,43
"",Iceland,X3.7.20,2020-03-07T06:00:00Z,50,0,0,50
"",Iceland,X3.8.20,2020-03-08T06:00:00Z,50,0,0,50
"",Iceland,X3.9.20,2020-03-09T05:00:00Z,58,0,0,58
"",India,X1.22.20,2020-01-22T06:00:00Z,0,0,0,0
"",India,X1.23.20,2020-01-23T06:00:00Z,0,0,0,0
"",India,X1.24.20,2020-01-24T06:00:00Z,0,0,0,0
"",India,X1.25.20,2020-01-25T06:00:00Z,0,0,0,0
"",India,X1.26.20,2020-01-26T06:00:00Z,0,0,0,0
"",India,X1.27.20,2020-01-27T06:00:00Z,0,0,0,0
"",India,X1.28.20,2020-01-28T06:00:00Z,0,0,0,0
"",India,X1.29.20,2020-01-29T06:00:00Z,0,0,0,0
"",India,X1.30.20,2020-01-30T06:00:00Z,1,0,0,1
"",India,X1.31.20,2020-01-31T06:00:00Z,1,0,0,1
"",India,X2.1.20,2020-02-01T06:00:00Z,1,0,0,1
"",India,X2.10.20,2020-02-10T06:00:00Z,3,0,0,3
"",India,X2.11.20,2020-02-11T06:00:00Z,3,0,0,3
"",India,X2.12.20,2020-02-12T06:00:00Z,3,0,0,3
"",India,X2.13.20,2020-02-13T06:00:00Z,3,0,0,3
"",India,X2.14.20,2020-02-14T06:00:00Z,3,0,0,3
"",India,X2.15.20,2020-02-15T06:00:00Z,3,0,0,3
"",India,X2.16.20,2020-02-16T06:00:00Z,3,0,3,0
"",India,X2.17.20,2020-02-17T06:00:00Z,3,0,3,0
"",India,X2.18.20,2020-02-18T06:00:00Z,3,0,3,0
"",India,X2.19.20,2020-02-19T06:00:00Z,3,0,3,0
"",India,X2.2.20,2020-02-02T06:00:00Z,2,0,0,2
"",India,X2.20.20,2020-02-20T06:00:00Z,3,0,3,0
"",India,X2.21.20,2020-02-21T06:00:00Z,3,0,3,0
"",India,X2.22.20,2020-02-22T06:00:00Z,3,0,3,0
"",India,X2.23.20,2020-02-23T06:00:00Z,3,0,3,0
"",India,X2.24.20,2020-02-24T06:00:00Z,3,0,3,0
"",India,X2.25.20,2020-02-25T06:00:00Z,3,0,3,0
"",India,X2.26.20,2020-02-26T06:00:00Z,3,0,3,0
"",India,X2.27.20,2020-02-27T06:00:00Z,3,0,3,0
"",India,X2.28.20,2020-02-28T06:00:00Z,3,0,3,0
"",India,X2.29.20,2020-02-29T06:00:00Z,3,0,3,0
"",India,X2.3.20,2020-02-03T06:00:00Z,3,0,0,3
"",India,X2.4.20,2020-02-04T06:00:00Z,3,0,0,3
"",India,X2.5.20,2020-02-05T06:00:00Z,3,0,0,3
"",India,X2.6.20,2020-02-06T06:00:00Z,3,0,0,3
"",India,X2.7.20,2020-02-07T06:00:00Z,3,0,0,3
"",India,X2.8.20,2020-02-08T06:00:00Z,3,0,0,3
"",India,X2.9.20,2020-02-09T06:00:00Z,3,0,0,3
"",India,X3.1.20,2020-03-01T06:00:00Z,3,0,3,0
"",India,X3.10.20,2020-03-10T05:00:00Z,56,0,4,52
"",India,X3.11.20,2020-03-11T05:00:00Z,62,1,4,57
"",India,X3.2.20,2020-03-02T06:00:00Z,5,0,3,2
"",India,X3.3.20,2020-03-03T06:00:00Z,5,0,3,2
"",India,X3.4.20,2020-03-04T06:00:00Z,28,0,3,25
"",India,X3.5.20,2020-03-05T06:00:00Z,30,0,3,27
"",India,X3.6.20,2020-03-06T06:00:00Z,31,0,3,28
"",India,X3.7.20,2020-03-07T06:00:00Z,34,0,3,31
"",India,X3.8.20,2020-03-08T06:00:00Z,39,0,3,36
"",India,X3.9.20,2020-03-09T05:00:00Z,43,0,3,40
"",Indonesia,X1.22.20,2020-01-22T06:00:00Z,0,0,0,0
"",Indonesia,X1.23.20,2020-01-23T06:00:00Z,0,0,0,0
"",Indonesia,X1.24.20,2020-01-24T06:00:00Z,0,0,0,0
"",Indonesia,X1.25.20,2020-01-25T06:00:00Z,0,0,0,0
"",Indonesia,X1.26.20,2020-01-26T06:00:00Z,0,0,0,0
"",Indonesia,X1.27.20,2020-01-27T06:00:00Z,0,0,0,0
"",Indonesia,X1.28.20,2020-01-28T06:00:00Z,0,0,0,0
"",Indonesia,X1.29.20,2020-01-29T06:00:00Z,0,0,0,0
"",Indonesia,X1.30.20,2020-01-30T06:00:00Z,0,0,0,0
"",Indonesia,X1.31.20,2020-01-31T06:00:00Z,0,0,0,0
"",Indonesia,X2.1.20,2020-02-01T06:00:00Z,0,0,0,0
"",Indonesia,X2.10.20,2020-02-10T06:00:00Z,0,0,0,0
"",Indonesia,X2.11.20,2020-02-11T06:00:00Z,0,0,0,0
"",Indonesia,X2.12.20,2020-02-12T06:00:00Z,0,0,0,0
"",Indonesia,X2.13.20,2020-02-13T06:00:00Z,0,0,0,0
"",Indonesia,X2.14.20,2020-02-14T06:00:00Z,0,0,0,0
"",Indonesia,X2.15.20,2020-02-15T06:00:00Z,0,0,0,0
"",Indonesia,X2.16.20,2020-02-16T06:00:00Z,0,0,0,0
"",Indonesia,X2.17.20,2020-02-17T06:00:00Z,0,0,0,0
"",Indonesia,X2.18.20,2020-02-18T06:00:00Z,0,0,0,0
"",Indonesia,X2.19.20,2020-02-19T06:00:00Z,0,0,0,0
"",Indonesia,X2.2.20,2020-02-02T06:00:00Z,0,0,0,0
"",Indonesia,X2.20.20,2020-02-20T06:00:00Z,0,0,0,0
"",Indonesia,X2.21.20,2020-02-21T06:00:00Z,0,0,0,0
"",Indonesia,X2.22.20,2020-02-22T06:00:00Z,0,0,0,0
"",Indonesia,X2.23.20,2020-02-23T06:00:00Z,0,0,0,0
"",Indonesia,X2.24.20,2020-02-24T06:00:00Z,0,0,0,0
"",Indonesia,X2.25.20,2020-02-25T06:00:00Z,0,0,0,0
"",Indonesia,X2.26.20,2020-02-26T06:00:00Z,0,0,0,0
"",Indonesia,X2.27.20,2020-02-27T06:00:00Z,0,0,0,0
"",Indonesia,X2.28.20,2020-02-28T06:00:00Z,0,0,0,0
"",Indonesia,X2.29.20,2020-02-29T06:00:00Z,0,0,0,0
"",Indonesia,X2.3.20,2020-02-03T06:00:00Z,0,0,0,0
"",Indonesia,X2.4.20,2020-02-04T06:00:00Z,0,0,0,0
"",Indonesia,X2.5.20,2020-02-05T06:00:00Z,0,0,0,0
"",Indonesia,X2.6.20,2020-02-06T06:00:00Z,0,0,0,0
"",Indonesia,X2.7.20,2020-02-07T06:00:00Z,0,0,0,0
"",Indonesia,X2.8.20,2020-02-08T06:00:00Z,0,0,0,0
"",Indonesia,X2.9.20,2020-02-09T06:00:00Z,0,0,0,0
